,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.4305960839709266,-0.7032783043936097,-101.1623532024366,0.5567476395046765,2.5262821615625737,3.029808474051498,3.4071184187653265,1.4598447343895318,-0.18576563824205305,0.09161791974510453,0.49280390175540134,0.7617097039430999,3.0064373349350664,0.5245211263460577,0.8989777126034976,0.7837235698984959
1,3.4305960839709266,-0.7032783043936097,-101.1623532024366,0.5567476395046765,2.5262821615625737,3.029808474051498,3.4071184187653265,1.4598447343895318,-0.18576563824205305,0.09161791974510453,0.49280390175540134,0.7617097039430999,3.0064373349350664,0.5245211263460577,0.8989777126034976,0.7837235698984959
2,3.4305960839709266,-0.7032783043936097,-101.1623532024366,0.5567476395046765,2.5262821615625737,3.029808474051498,3.4071184187653265,1.4598447343895318,-0.18576563824205305,0.09161791974510453,0.49280390175540134,0.7617097039430999,3.0064373349350664,0.5245211263460577,0.8989777126034976,0.7837235698984959
3,3.4820747409201043,-0.903571982380535,-100.92210510108488,0.5648511895719809,2.120578760092593,2.7015483604851367,3.2553147731949417,1.4700474380279545,-0.15779474771289598,0.15516089996717297,0.33286276711663076,0.6400571400694678,3.019066500619953,0.41316790389394925,0.9135895389390765,0.7371053096483048
4,3.3919732682645862,-0.620626402358113,-100.59921204570082,0.512836057025119,2.259163463107712,3.481561357999606,2.69671816344856,1.4235152349711864,-0.1509484640254282,0.15447977288029893,0.39384689894986097,0.6769058882652339,3.0265746850311666,0.4362673327729941,0.9739945705030284,0.7514029337123065
5,3.3919732682645862,-0.620626402358113,-100.59921204570082,0.512836057025119,2.259163463107712,3.481561357999606,2.69671816344856,1.4235152349711864,-0.1509484640254282,0.15447977288029893,0.39384689894986097,0.6769058882652339,3.0265746850311666,0.4362673327729941,0.9739945705030284,0.7514029337123065
6,3.4303336167617338,-0.4144456365784016,-99.16161227402604,0.5600449311315804,1.8297728658186094,3.240632616955542,3.420116045001637,1.7672611102515252,-0.031931214157717214,0.15202647162054872,0.3317896721487787,0.5768786203107868,3.010097991687773,0.39026318926971304,0.881730680064794,0.7036698679957247
7,3.492106010075736,-0.3658172176837671,-101.2478628790759,0.6079819927858949,2.07284365317494,3.431761657753841,3.7350781430980584,1.7683139947160518,0.12240366222599225,0.14613797111744073,0.36808996741150357,0.6961073773815885,3.01352083589943,0.41404911327657584,0.8448262393414772,0.6945833093575415
8,3.492106010075736,-0.3658172176837671,-101.2478628790759,0.6079819927858949,2.07284365317494,3.431761657753841,3.7350781430980584,1.7683139947160518,0.12240366222599225,0.14613797111744073,0.36808996741150357,0.6961073773815885,3.01352083589943,0.41404911327657584,0.8448262393414772,0.6945833093575415
9,3.492106010075736,-0.3658172176837671,-101.2478628790759,0.6079819927858949,2.07284365317494,3.431761657753841,3.7350781430980584,1.7683139947160518,0.12240366222599225,0.14613797111744073,0.36808996741150357,0.6961073773815885,3.01352083589943,0.41404911327657584,0.8448262393414772,0.6945833093575415
