,0,1,2,3,4,5,6,7,8,9,10,11,12
0,3.321582439791258,-0.5908692292252871,-101.36096194105198,0.5479557535231906,3.1190365386748695,3.3793152240185,2.9684055740609154,1.065631238147746,0.029183201404853656,0.09430279722895607,0.4772419443317485,2.991440103212397,0.5487479385846001
1,3.4045197413754327,-0.5439930162415781,-99.72122323727291,0.545814311034553,3.206654922173423,3.44300811565568,3.1865013925214343,1.0103346397059176,-0.08336301008223802,0.09142280930513354,0.3979046355604664,2.9992755872356875,0.5995110865494127
2,3.3915526695213307,-0.5193588550477533,-98.22374673107912,0.533555898868295,3.638737155633191,3.017783166286119,3.436869621749593,0.7604725562466023,0.0018490257700228413,0.09514387876243596,0.486802510885581,3.004580806503695,0.6364084624028772
3,3.3482731461010338,-0.25627865128258664,-100.42747152559977,0.5392066624376739,3.679421634715451,3.382229207059755,2.7126744458412535,0.5542017802983386,-0.10427554582039887,0.07564310051253165,0.39933402830712583,3.0122387475504726,0.520253052884364
4,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
5,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
6,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
7,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
8,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
9,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
10,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
11,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
12,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
13,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
14,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
15,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
16,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
17,3.401545935415841,-0.30610638063810025,-98.6523760266744,0.49501076994231685,3.760882048771951,2.9959812812239557,3.5582915565830144,0.5470783548652574,-0.2437509961676439,0.08285652219333414,0.3497994255778189,2.989042679401,0.4004336120179085
18,3.401351993528906,-0.09630134350666708,-97.09555301962271,0.5028546686072729,3.942402501154363,3.3664857656960465,3.7192380868606207,0.7162237506664395,-0.01612994901741352,0.09287855503039358,0.39482946730047697,2.9829174366914635,0.4087835780152672
